Name,Label,Contrast0,Dissimilarity0,Homogenity0,Entropy0,ASM0,Energy0,Correlation0,Contrast45,Dissimilarity45,Homogenity45,Entropy45,ASM45,Energy45,Correlation45,Contrast90,Dissimilarity90,Homogenity90,Entropy90,ASM90,Energy90,Correlation90,Contrast135,Dissimilarity135,Homogenity135,Entropy135,ASM135,Energy135,Correlation135
32.JPG,Gilt Head Bream,587.7232360660845,11.042056507641806,5592321.0000013225,7.441448957543398,0.022534280574137783,0.1501142250892226,0.899962166390994,934.3297011593947,14.791540083080292,5592321.000000346,7.658962637628806,0.0173686890401841,0.13179032225540727,0.8404069299216981,732.8968162936229,11.979741459483018,5592321.00000027,7.472997518144655,0.021276458252120493,0.1458645201963812,0.875006337824589,945.0065255130392,14.744977989956014,5592321.000000322,7.632376884837237,0.017533465041662588,0.13241399110993743,0.8385835316139109
33.JPG,Gilt Head Bream,660.5406052184693,11.738073182028266,5592321.000001305,7.3931970761489545,0.024469979747343128,0.1564288328516937,0.8728174370582589,1014.3861677723187,15.408921817843698,5592321.000000249,7.600165086804159,0.019008026216651354,0.13786959859465522,0.804188050192499,748.3037851075593,12.057055614111409,5592321.000000145,7.40066582641679,0.023795868694252407,0.1542590959854634,0.8558315778319566,1009.1417787835477,15.29324508649018,5592321.000000212,7.571833984063853,0.01924861268812137,0.13873936964006062,0.8051994422318812
34.JPG,Gilt Head Bream,702.897699552262,11.242612320518166,5527041.000001353,7.170892656900169,0.0279810262696286,0.1672753008355645,0.873230839156683,1105.774753549502,15.336040672081417,5527041.00000035,7.388087613060029,0.02166350110879027,0.14718526118056208,0.8003321656290009,893.0960846921553,12.763826027652048,5527041.000000327,7.209849891324232,0.025386454866465662,0.15933127397490318,0.8389269402560309,1183.7503875007671,16.04476408952819,5527041.00000037,7.387521876679891,0.021127798765608,0.1453540462650008,0.7862517052648724
35.JPG,Gilt Head Bream,719.2368380423051,11.856631156399045,5592321.000001382,7.292987053987271,0.026355325094350974,0.16234323236387457,0.868904232067439,1065.174003347994,15.459420918841873,5592321.00000043,7.486629893260667,0.020878960874882235,0.14449553929060313,0.8057907227341571,832.0953561907012,12.65971231942461,5592321.0000003455,7.305416837072418,0.02484115113387765,0.1576107583062706,0.848424997687033,1145.9582429164866,16.24958149916299,5592321.000000418,7.489153660501846,0.020201149127262903,0.14213074659363084,0.7910619768030842
36.JPG,Gilt Head Bream,624.0067469507446,11.620549637177142,5592321.000001311,7.445809293023906,0.033113310959412556,0.1819706321344534,0.8871118860921898,1059.3177816355624,16.053568107136357,5592321.00000043,7.660476737560818,0.02562906677366195,0.16009080789871089,0.8077578254860257,822.2028644057161,13.0145390290782,5592321.000000303,7.485606260563273,0.03081689478757857,0.1755474146422515,0.8510657205001857,1033.209777419542,15.84958769917544,5592321.000000376,7.63981839424885,0.026104371586879387,0.1615684733692789,0.8124917710515371
37.JPG,Gilt Head Bream,782.7497452524339,11.808476146363427,5592321.000001209,6.936728450651837,0.04683892105576848,0.2164230141546145,0.8641766583228799,1317.15644181288,16.882432264864633,5592321.00000036,7.154975043295949,0.03726157828578382,0.19303258348212568,0.7707588712389619,1016.9824849649619,13.315983631967299,5592321.0000003,6.942555827748011,0.044417484752256924,0.21075456045423294,0.8231493760776267,1289.762431024867,16.728485956972058,5592321.000000392,7.125525745043869,0.03729987152608154,0.1931317465516261,0.7755298213268895
38.JPG,Gilt Head Bream,916.2780453913842,13.708738613555072,5527041.00000133,7.141606242849194,0.04725886784721832,0.2173910482223643,0.8481147558133975,1257.9860189720353,17.3832537665075,5527041.000000329,7.312407395287067,0.03940934908110799,0.1985178810110263,0.7908920527616595,938.2295399590733,13.684527869055684,5527041.000000258,7.115429135241899,0.04727768241341059,0.21743431746946154,0.8441877380629619,1241.3239506479101,17.188449376898753,5527041.0000003325,7.289893074946741,0.03973419540861699,0.19933438089957534,0.7936608824242595
39.JPG,Gilt Head Bream,584.8101744634812,9.75693994133031,5592321.000001014,7.048094251214134,0.03963676496749004,0.19908984144724723,0.8875031578357282,1150.4368993738037,15.336087172174325,5592321.000000263,7.3054606928061085,0.02998619621766283,0.17316522808480583,0.778042483452129,938.1851478702849,12.681675863351757,5592321.000000193,7.130840063274923,0.034907231425531905,0.18683477038691676,0.8192250328725087,1126.7771250542517,15.080553661107357,5592321.000000229,7.270911870674892,0.030060899971602596,0.1733807947023043,0.7826054209553527
4.JPG,Gilt Head Bream,823.4758530183791,13.965678554886136,5527041.000001405,7.664544245269028,0.030623100531094016,0.1749945728618291,0.7759668173303165,1135.6470797941479,17.770150040300077,5527041.000000164,7.868788337791194,0.02325608749037919,0.1524994671806403,0.6893555571250652,928.8640182280251,15.247674995349998,5527041.000000183,7.741889688258543,0.027682102050294623,0.16637939190384915,0.7462344191961447,1116.5551336102585,17.70504991009976,5527041.000000175,7.858565091236406,0.022739456148355788,0.15079607471136572,0.6945655338627987
40.JPG,Gilt Head Bream,471.0624517523613,10.762899490504747,5462271.000000905,7.726650318795307,0.020982652503560732,0.14485390054658773,0.8485696207865333,671.8397451794831,13.335188170376274,5462270.999999831,7.854107061110589,0.017321995905537606,0.13161305370493312,0.7836674188589332,523.6107477214871,11.01746853493705,5462270.999999837,7.703384499930876,0.020855763203092768,0.14441524574328282,0.83132899403017,679.4126418252719,13.410657821315613,5462270.999999835,7.850931887597262,0.017120558808664962,0.13084555326286393,0.7812226543364277
41.JPG,Gilt Head Bream,656.9239771499156,11.576532345221116,5592321.000001249,7.286767698782318,0.026613087213104503,0.16313518079526715,0.8792693142059511,1025.1360282720461,15.38278876557766,5592321.000000149,7.493948055269438,0.020888261590210355,0.1445277191067871,0.8108385875111049,782.752898505785,12.215481430962859,5592321.0000001015,7.29264690132893,0.025443287552671282,0.15950952182447067,0.8557878335393307,1028.3505487010896,15.292795585591158,5592321.000000133,7.461575117362719,0.021124633939698934,0.14534315924631241,0.8102326055512825
42.JPG,Gilt Head Bream,604.6036745406809,10.52610776594055,5592321.00000121,7.227642043733406,0.024868218033246816,0.15769660121019355,0.8924649478153882,954.0396955793759,14.26360902721811,5592321.000000216,7.447041184747669,0.01935176756149038,0.13911063065592932,0.8300454089465172,744.4324043647963,11.490746481493106,5592321.000000185,7.266774671031501,0.02338398965423794,0.15291824500117027,0.8676318276861857,988.7929195858237,14.50660301320617,5592321.00000025,7.43207606888117,0.0191699954862779,0.13845575281033973,0.8238532030734618
43.JPG,Gilt Head Bream,409.8111471360228,9.741269106067529,5592321.000000976,7.763652288631056,0.02224147146102977,0.14913574843420263,0.8847681071440319,644.9218798437499,12.685752371504794,5592321.000000191,7.911283401345022,0.017793318318825208,0.13339159763202932,0.8186844420165329,489.23812697624317,10.15572881145765,5592321.000000109,7.716216727094054,0.021608741067626124,0.14699911927500153,0.8624303495954986,625.2290129580092,12.523823547647128,5592321.000000204,7.893889003213224,0.017924495343532704,0.13388239370258026,0.8242161037999888
44.JPG,Gilt Head Bream,482.6163347228659,10.710452369923802,5592321.000001138,7.673180037771218,0.025423383138194373,0.15944711705827225,0.8664698347151528,707.1228532456889,13.529047058094125,5592321.00000031,7.821105938681412,0.021091566758430352,0.14522935914762672,0.8042837991458164,538.4984809969503,10.926033852067702,5592321.000000243,7.644174443972353,0.02519592408209342,0.15873224021002608,0.8509247194798052,707.1167462334852,13.502542005083987,5592321.0000003,7.803425248387828,0.020837164655447896,0.14435083877639193,0.8042804053393442
45.JPG,Gilt Head Bream,745.4639956770109,12.294658020687885,5592321.000001534,7.2666584531580956,0.031744952013543416,0.17817113125740494,0.8716563384995913,1106.6381827763626,16.070602641205422,5592321.000000415,7.492242935418642,0.02538161212784431,0.15931607617514407,0.8090425916614566,812.8513392026707,12.50881951763921,5592321.000000341,7.2952761659127985,0.030703909685763482,0.17522531120178808,0.8599996434442142,1098.2670810341667,15.97785045570109,5592321.000000436,7.4611641002217075,0.02529172619492597,0.1590337265957318,0.8104864295244835
46.JPG,Gilt Head Bream,627.9954917400081,10.985579743707946,5592321.000001341,7.214110065465585,0.035494750143667625,0.1884005046268922,0.8817052802613559,1111.5870326740664,15.745287990576095,5592321.000000364,7.423998287346348,0.02732500311240064,0.16530276196240837,0.7903082559585147,903.5922716845399,12.935380370760786,5592321.000000285,7.232887637318805,0.032149546446927156,0.17930294600738483,0.8297859026576602,1124.7639965280016,15.905449810899855,5592321.00000038,7.420032022005865,0.027091214541872365,0.164594090239815,0.7878282960642146
47.JPG,Gilt Head Bream,727.9057125212253,11.073691523853071,5527041.000001265,6.869161343396181,0.0356342482773339,0.18877035857711852,0.8854932019943216,1111.521731043463,14.906844813689531,5527041.000000297,7.112329760221607,0.029487752474014427,0.1717199827452077,0.8249305420415747,855.6571548142967,11.937147374294767,5527041.000000244,6.932048407321271,0.03474237493998077,0.1863930656971465,0.8654728008384379,1140.0505456011017,15.140104780209542,5527041.000000311,7.091563997851214,0.02943502039121138,0.171566373136496,0.8204391780707522
48.JPG,Gilt Head Bream,643.702037980545,10.521522309710434,5592321.0000013625,7.034354152026683,0.02993796876867283,0.1730259193550863,0.8974645288461588,1011.9926374852574,14.308466116932323,5592321.00000046,7.24960036520294,0.02384694040266368,0.1544245459849686,0.8383694258196751,789.8457901915708,11.411789323578763,5592321.000000336,7.0700096783064295,0.02850019032777025,0.16881999386260577,0.8741124298867567,1048.8330646661304,14.590954181908527,5592321.000000426,7.235321761080305,0.023423091459144778,0.15304604359193602,0.8324860266675114
49.JPG,Gilt Head Bream,453.2911069939867,10.39631002007079,5592321.000001007,7.688562018905469,0.02535950906580957,0.15924669247996823,0.8746342818254619,700.636632773252,13.457390414780752,5592321.000000199,7.837348941244932,0.02043475582781454,0.14295018652598723,0.8062852037840057,523.1468007935915,10.712706925413888,5592321.000000204,7.6466810083027825,0.025244603251310158,0.1588855035908253,0.8554289774758859,668.2512090024111,13.108081716163413,5592321.0000001965,7.807195565041172,0.02092418151139029,0.14465193227672518,0.8152351183816839
5.JPG,Gilt Head Bream,800.0394935927164,13.966527713447011,5592321.000001572,7.815202213783635,0.027133683852145523,0.16472305197556752,0.821522247870725,1122.3138291276632,17.894553289106504,5592321.000000467,8.023738963557877,0.02020871222751476,0.14215735024090298,0.7498841736261983,927.2818060636015,15.445765391530621,5592321.000000426,7.893032344259518,0.02373143170475394,0.1540500947898246,0.7935027512513935,1107.1391282782488,17.766879533759038,5592321.000000458,8.008396574035668,0.019743832744373923,0.14051274940151845,0.7532596270050808
50.JPG,Gilt Head Bream,387.5690597498854,9.089887293499855,5592321.000001043,7.735347773134338,0.016837301210167275,0.12975862672734817,0.9045609673352865,590.1976563953093,11.550623101246261,5592321.00000027,7.8619072437752795,0.013461360208260484,0.1160231020454999,0.854686223024983,458.19974889948935,9.28890507781013,5592321.000000225,7.6638247879966,0.016717618065403755,0.12929662820585755,0.8871647780000326,618.846193192381,11.811194122388384,5592321.000000283,7.854601936744962,0.01321919108358493,0.11497474106770117,0.8476288375992425
51.JPG,Gilt Head Bream,429.5537594565379,10.161911378723994,5592321.000001254,7.349146828343359,0.02380341667642373,0.1542835593199215,0.8843218486348849,586.0117955235862,12.873349246698515,5592321.000000422,7.5269896642025955,0.01790042027523192,0.13379245223566208,0.8425633757500225,438.16690433379506,10.576756153512296,5592321.000000397,7.397597405137804,0.023238234681718373,0.15244092193934794,0.8822946570673817,564.6074152148202,12.608624217248371,5592321.000000409,7.514301995439294,0.01853470443486612,0.13614222135276816,0.8483131936956607
52.JPG,Gilt Head Bream,421.2203026092316,9.667114404816413,5592321.0000011325,7.1586561511747595,0.025040212002763275,0.15824099343331763,0.8881129087645512,606.0145080290087,12.566650133300312,5592321.000000346,7.32930292211653,0.018964194951451734,0.13771054771313537,0.8393071367111254,477.2493644987185,10.641143282286656,5592321.000000304,7.222239780405756,0.023265587253628834,0.1525306108741089,0.8735958027687628,641.0504836009607,12.924282348564814,5592321.0000003325,7.339210284013922,0.018411989769758216,0.13569078734298146,0.83001708612021
53.JPG,Gilt Head Bream,659.1265555040916,10.968087077350008,5592321.000001257,7.1307238542478855,0.03390683638729296,0.18413809053884794,0.8712462445096414,1042.6077562155028,14.953530907062005,5592321.000000453,7.311011343583735,0.027045001308519657,0.16445364486237346,0.7961392643764669,769.6409107818129,11.460366420732965,5592321.000000369,7.069216647886793,0.033338777051719504,0.1825890934632173,0.8497308806501739,935.8496961993917,13.964644429288889,5592321.000000418,7.263806350193912,0.02850350627153371,0.16882981452200232,0.8170156543870469
54.JPG,Gilt Head Bream,823.4758530183791,13.965678554886136,5527041.000001405,7.664544245269028,0.030623100531094016,0.1749945728618291,0.7759668173303165,1135.6470797941479,17.770150040300077,5527041.000000164,7.868788337791194,0.02325608749037919,0.1524994671806403,0.6893555571250652,928.8640182280251,15.247674995349998,5527041.000000183,7.741889688258543,0.027682102050294623,0.16637939190384915,0.7462344191961447,1116.5551336102585,17.70504991009976,5527041.000000175,7.858565091236406,0.022739456148355788,0.15079607471136572,0.6945655338627987
55.JPG,Gilt Head Bream,800.0394935927164,13.966527713447011,5592321.000001572,7.815202213783635,0.027133683852145523,0.16472305197556752,0.821522247870725,1122.3138291276632,17.894553289106504,5592321.000000467,8.023738963557877,0.02020871222751476,0.14215735024090298,0.7498841736261983,927.2818060636015,15.445765391530621,5592321.000000426,7.893032344259518,0.02373143170475394,0.1540500947898246,0.7935027512513935,1107.1391282782488,17.766879533759038,5592321.000000458,8.008396574035668,0.019743832744373923,0.14051274940151845,0.7532596270050808
56.JPG,Gilt Head Bream,763.8859194071296,13.467886367145047,5592321.000001456,7.786212445281171,0.024810917857132273,0.15751481789702287,0.78009112015925,1052.7085994171894,17.009641019281947,5592321.000000298,7.967921132523699,0.01940294882433978,0.13929446803207865,0.6974603653636025,847.2185039369975,14.448369396738753,5592321.000000311,7.835560667514885,0.022955161149175042,0.15150960744842237,0.7567192334164233,1034.8500682001215,17.004107508215,5592321.000000319,7.969929096005839,0.018643754586316043,0.1365421348387231,0.7025830469205031
57.JPG,Gilt Head Bream,730.2082445576704,13.280778138026678,5527041.0000012955,7.702392938387009,0.03148696391971223,0.17744566469686496,0.7999761582996137,1058.6500558000937,17.366622233244367,5527041.000000121,7.93087528914737,0.023606805843251213,0.15364506449362836,0.7100980352807365,866.5089280178462,14.903961807923551,5527041.000000129,7.804070873767062,0.02813010078016303,0.16772030521127437,0.762821833945676,1062.276660053315,17.51904953809885,5527041.000000106,7.933068818146233,0.023276567082922573,0.15256659884431642,0.7090967736114249
